X,Y,U,V,P
0.643750,0.618750,-0.195898,-0.135880,0.030183
0.656250,0.618750,-0.193947,-0.148561,0.036882
0.668750,0.618750,-0.191630,-0.161036,0.043545
0.681250,0.618750,-0.188910,-0.173241,0.050144
0.693750,0.618750,-0.185753,-0.185101,0.056645
0.706250,0.618750,-0.182120,-0.196534,0.063006
0.718750,0.618750,-0.177979,-0.207445,0.069178
0.731250,0.618750,-0.173295,-0.217729,0.075103
0.743750,0.618750,-0.168040,-0.227269,0.080717
0.756250,0.618750,-0.162190,-0.235938,0.085948
0.768750,0.618750,-0.155726,-0.243595,0.090716
0.781250,0.618750,-0.148641,-0.250093,0.094934
0.793750,0.618750,-0.140935,-0.255271,0.098512
0.806250,0.618750,-0.132624,-0.258963,0.101350
0.818750,0.618750,-0.123736,-0.260996,0.103350
0.831250,0.618750,-0.114316,-0.261195,0.104409
0.843750,0.618750,-0.104430,-0.259383,0.104425
0.856250,0.618750,-0.094163,-0.255387,0.103298
0.868750,0.618750,-0.083620,-0.249044,0.100932
0.881250,0.618750,-0.072931,-0.240200,0.097240
0.893750,0.618750,-0.062246,-0.228722,0.092143
0.906250,0.618750,-0.051737,-0.214500,0.085575
0.918750,0.618750,-0.041598,-0.197452,0.077485
0.931250,0.618750,-0.032038,-0.177530,0.067837
0.943750,0.618750,-0.023281,-0.154725,0.056613
0.956250,0.618750,-0.015564,-0.129069,0.043812
0.968750,0.618750,-0.009126,-0.100635,0.029454
0.981250,0.618750,-0.004209,-0.069538,0.013566
0.993750,0.618750,-0.001081,-0.035921,-0.004289
0.006250,0.631250,-0.001066,0.035015,-0.298219
0.018750,0.631250,-0.004029,0.067553,-0.306883
0.031250,0.631250,-0.008539,0.097460,-0.313251
0.043750,0.631250,-0.014367,0.124621,-0.317850
0.056250,0.631250,-0.021298,0.148980,-0.320765
0.068750,0.631250,-0.029117,0.170526,-0.322063
0.081250,0.631250,-0.037621,0.189293,-0.321823
0.093750,0.631250,-0.046615,0.205347,-0.320140
0.106250,0.631250,-0.055921,0.218781,-0.317120
0.118750,0.631250,-0.065378,0.229715,-0.312876
0.131250,0.631250,-0.074844,0.238281,-0.307530
0.143750,0.631250,-0.084193,0.244627,-0.301202
0.156250,0.631250,-0.093322,0.248908,-0.294016
0.168750,0.631250,-0.102146,0.251281,-0.286093
0.181250,0.631250,-0.110595,0.251905,-0.277549
0.193750,0.631250,-0.118618,0.250938,-0.268495
0.206250,0.631250,-0.126179,0.248531,-0.259037
0.218750,0.631250,-0.133255,0.244830,-0.249270
0.231250,0.631250,-0.139833,0.239972,-0.239284
0.243750,0.631250,-0.145912,0.234087,-0.229160
0.256250,0.631250,-0.151497,0.227293,-0.218968
0.268750,0.631250,-0.156602,0.219701,-0.208772
0.281250,0.631250,-0.161246,0.211409,-0.198627
0.293750,0.631250,-0.165450,0.202507,-0.188579
0.306250,0.631250,-0.169239,0.193075,-0.178666
0.318750,0.631250,-0.172642,0.183185,-0.168919
0.331250,0.631250,-0.175687,0.172899,-0.159363
0.343750,0.631250,-0.178402,0.162270,-0.150016
0.356250,0.631250,-0.180817,0.151347,-0.140889
0.368750,0.631250,-0.182959,0.140168,-0.131990
0.381250,0.631250,-0.184855,0.128767,-0.123318
0.393750,0.631250,-0.186531,0.117173,-0.114873
0.406250,0.631250,-0.188011,0.105408,-0.106646
0.418750,0.631250,-0.189316,0.093491,-0.098629
0.431250,0.631250,-0.190466,0.081438,-0.090808
0.443750,0.631250,-0.191477,0.069258,-0.083167
0.456250,0.631250,-0.192365,0.056963,-0.075690
0.468750,0.631250,-0.193140,0.044558,-0.068357
0.481250,0.631250,-0.193814,0.032048,-0.061148
0.493750,0.631250,-0.194390,0.019438,-0.054043
0.506250,0.631250,-0.194874,0.006731,-0.047020
0.518750,0.631250,-0.195266,-0.006069,-0.040060
0.531250,0.631250,-0.195562,-0.018958,-0.033131
0.543750,0.631250,-0.195758,-0.031931,-0.026211
0.556250,0.631250,-0.195843,-0.044981,-0.019281
0.568750,0.631250,-0.195805,-0.058100,-0.012327
0.581250,0.631250,-0.195630,-0.071276,-0.005335
0.593750,0.631250,-0.195296,-0.084492,0.001703
0.606250,0.631250,-0.194783,-0.097730,0.008795
0.618750,0.631250,-0.194063,-0.110965,0.015942
0.631250,0.631250,-0.193108,-0.124166,0.023142
0.643750,0.631250,-0.191886,-0.137296,0.030387
0.656250,0.631250,-0.190361,-0.150309,0.037663
0.668750,0.631250,-0.188495,-0.163153,0.044951
0.681250,0.631250,-0.186249,-0.175765,0.052224
0.693750,0.631250,-0.183582,-0.188072,0.059446
0.706250,0.631250,-0.180452,-0.199991,0.066576
0.718750,0.631250,-0.176818,-0.211426,0.073563
0.731250,0.631250,-0.172640,-0.222269,0.080346
0.743750,0.631250,-0.167881,-0.232400,0.086859
0.756250,0.631250,-0.162509,-0.241685,0.093022
0.768750,0.631250,-0.156497,-0.249978,0.098752
0.781250,0.631250,-0.149828,-0.257119,0.103953
0.793750,0.631250,-0.142494,-0.262938,0.108525
0.806250,0.631250,-0.134502,-0.267254,0.112359
0.818750,0.631250,-0.125873,-0.269879,0.115343
0.831250,0.631250,-0.116645,-0.270617,0.117360
0.843750,0.631250,-0.106879,-0.269273,0.118294
0.856250,0.631250,-0.096656,-0.265651,0.118030
0.868750,0.631250,-0.086083,-0.259563,0.116454
0.881250,0.631250,-0.075288,-0.250834,0.113463
0.893750,0.631250,-0.064430,-0.239306,0.108961
0.906250,0.631250,-0.053689,-0.224846,0.102867
0.918750,0.631250,-0.043271,-0.207351,0.095114
0.931250,0.631250,-0.033399,-0.186757,0.085655
0.943750,0.631250,-0.024319,-0.163039,0.074461
0.956250,0.631250,-0.016286,-0.136220,0.061526
0.968750,0.631250,-0.009563,-0.106370,0.046863
0.981250,0.631250,-0.004417,-0.073603,0.030501
0.993750,0.631250,-0.001135,-0.038072,0.012022
0.006250,0.643750,-0.001114,0.036899,-0.311216
0.018750,0.643750,-0.004212,0.071110,-0.320472
0.031250,0.643750,-0.008923,0.102467,-0.327297
0.043750,0.643750,-0.014996,0.130854,-0.332221
0.056250,0.643750,-0.022195,0.156214,-0.335332
0.068750,0.643750,-0.030287,0.178545,-0.336702
0.081250,0.643750,-0.039048,0.197888,-0.336418
0.093750,0.643750,-0.048269,0.214325,-0.334584
0.106250,0.643750,-0.057759,0.227969,-0.331320
0.118750,0.643750,-0.067346,0.238955,-0.326751
0.131250,0.643750,-0.076879,0.247438,-0.321012
0.143750,0.643750,-0.086231,0.253586,-0.314239
0.156250,0.643750,-0.095296,0.257575,-0.306567
0.168750,0.643750,-0.103987,0.259580,-0.298130
0.181250,0.643750,-0.112241,0.259781,-0.289055
0.193750,0.643750,-0.120008,0.258349,-0.279465
0.206250,0.643750,-0.127259,0.255451,-0.269472
0.218750,0.643750,-0.133975,0.251245,-0.259181
0.231250,0.643750,-0.140151,0.245881,-0.248687
0.243750,0.643750,-0.145794,0.239495,-0.238076
0.256250,0.643750,-0.150915,0.232215,-0.227422
0.268750,0.643750,-0.155534,0.224155,-0.216790
0.281250,0.643750,-0.159678,0.215421,-0.206238
0.293750,0.643750,-0.163375,0.206104,-0.195813
0.306250,0.643750,-0.166656,0.196287,-0.185551
0.318750,0.643750,-0.169554,0.186042,-0.175485
0.331250,0.643750,-0.172103,0.175433,-0.165636
0.343750,0.643750,-0.174336,0.164512,-0.156021
0.356250,0.643750,-0.176287,0.153327,-0.146650
0.368750,0.643750,-0.177986,0.141915,-0.137527
0.381250,0.643750,-0.179465,0.130310,-0.128651
0.393750,0.643750,-0.180752,0.118536,-0.120016
0.406250,0.643750,-0.181873,0.106616,-0.111613
0.418750,0.643750,-0.182852,0.094565,-0.103428
0.431250,0.643750,-0.183711,0.082396,-0.095446
0.443750,0.643750,-0.184469,0.070118,-0.087647
0.456250,0.643750,-0.185142,0.057737,-0.080012
0.468750,0.643750,-0.185742,0.045257,-0.072518
0.481250,0.643750,-0.186282,0.032680,-0.065141
0.493750,0.643750,-0.186768,0.020008,-0.057859
0.506250,0.643750,-0.187204,0.007241,-0.050646
0.518750,0.643750,-0.187591,-0.005621,-0.043479
0.531250,0.643750,-0.187928,-0.018576,-0.036324
0.543750,0.643750,-0.188209,-0.031623,-0.029154
0.556250,0.643750,-0.188425,-0.044759,-0.021947
0.568750,0.643750,-0.188564,-0.057978,-0.014686
0.581250,0.643750,-0.188609,-0.071272,-0.007354
0.593750,0.643750,-0.188541,-0.084629,0.000061
0.606250,0.643750,-0.188337,-0.098032,0.007570
0.618750,0.643750,-0.187969,-0.111461,0.015176
0.631250,0.643750,-0.187406,-0.124889,0.022881
0.643750,0.643750,-0.186613,-0.138281,0.030679
0.656250,0.643750,-0.185553,-0.151595,0.038559
0.668750,0.643750,-0.184184,-0.164781,0.046502
0.681250,0.643750,-0.182463,-0.177778,0.054484
0.693750,0.643750,-0.180344,-0.190515,0.062469
0.706250,0.643750,-0.177778,-0.202909,0.070415
0.718750,0.643750,-0.174719,-0.214864,0.078271
0.731250,0.643750,-0.171118,-0.226270,0.085975
0.743750,0.643750,-0.166931,-0.237004,0.093456
0.756250,0.643750,-0.162116,-0.246926,0.100631
0.768750,0.643750,-0.156638,-0.255884,0.107408
0.781250,0.643750,-0.150469,-0.263709,0.113686
0.793750,0.643750,-0.143592,-0.270218,0.119354
0.806250,0.643750,-0.136002,-0.275216,0.124291
0.818750,0.643750,-0.127711,-0.278498,0.128373
0.831250,0.643750,-0.118751,-0.279849,0.131468
0.843750,0.643750,-0.109174,-0.279050,0.133443
0.856250,0.643750,-0.099058,-0.275883,0.134162
0.868750,0.643750,-0.088505,-0.270132,0.133496
0.881250,0.643750,-0.077649,-0.261595,0.131321
0.893750,0.643750,-0.066649,-0.250087,0.127521
0.906250,0.643750,-0.055696,-0.235449,0.121996
0.918750,0.643750,-0.045008,-0.217553,0.114663
0.931250,0.643750,-0.034826,-0.196313,0.105459
0.943750,0.643750,-0.025415,-0.171688,0.094342
0.956250,0.643750,-0.017053,-0.143690,0.081297
0.968750,0.643750,-0.010031,-0.112381,0.066333
0.981250,0.643750,-0.004639,-0.077878,0.049475
0.993750,0.643750,-0.001194,-0.040338,0.030330
0.006250,0.656250,-0.001167,0.038884,-0.325863
0.018750,0.656250,-0.004412,0.074844,-0.335767
0.031250,0.656250,-0.009339,0.107710,-0.343084
0.043750,0.656250,-0.015676,0.137357,-0.348346
0.056250,0.656250,-0.023160,0.163731,-0.351645
0.068750,0.656250,-0.031536,0.186837,-0.353056
0.081250,0.656250,-0.040560,0.206730,-0.352680
0.093750,0.656250,-0.050005,0.223510,-0.350632
0.106250,0.656250,-0.059665,0.237307,-0.347046
0.118750,0.656250,-0.069358,0.248283,-0.342064
0.131250,0.656250,-0.078927,0.256614,-0.335838
0.143750,0.656250,-0.088239,0.262494,-0.328519
0.156250,0.656250,-0.097188,0.266118,-0.320258
0.168750,0.656250,-0.105689,0.267688,-0.311205
0.181250,0.656250,-0.113681,0.267398,-0.301499
0.193750,0.656250,-0.121122,0.265442,-0.291275
0.206250,0.656250,-0.127987,0.261999,-0.280655
0.218750,0.656250,-0.134267,0.257244,-0.269753
0.231250,0.656250,-0.139964,0.251334,-0.258670
0.243750,0.656250,-0.145092,0.244417,-0.247497
0.256250,0.656250,-0.149671,0.236626,-0.236311
0.268750,0.656250,-0.153731,0.228084,-0.225183
0.281250,0.656250,-0.157302,0.218898,-0.214168
0.293750,0.656250,-0.160422,0.209163,-0.203315
0.306250,0.656250,-0.163128,0.198964,-0.192661
0.318750,0.656250,-0.165458,0.188373,-0.182235
0.331250,0.656250,-0.167452,0.177454,-0.172060
0.343750,0.656250,-0.169148,0.166259,-0.162149
0.356250,0.656250,-0.170582,0.154834,-0.152509
0.368750,0.656250,-0.171792,0.143215,-0.143141
0.381250,0.656250,-0.172810,0.131433,-0.134042
0.393750,0.656250,-0.173667,0.119512,-0.125202
0.406250,0.656250,-0.174393,0.107469,-0.116610
0.418750,0.656250,-0.175014,0.095320,-0.108248
0.431250,0.656250,-0.175553,0.083073,-0.100096
0.443750,0.656250,-0.176031,0.070736,-0.092134
0.456250,0.656250,-0.176466,0.058310,-0.084336
0.468750,0.656250,-0.176873,0.045797,-0.076677
0.481250,0.656250,-0.177262,0.033197,-0.069130
0.493750,0.656250,-0.177643,0.020507,-0.061667
0.506250,0.656250,-0.178021,0.007725,-0.054262
0.518750,0.656250,-0.178398,-0.005153,-0.046886
0.531250,0.656250,-0.178771,-0.018128,-0.039503
0.543750,0.656250,-0.179138,-0.031203,-0.032081
0.556250,0.656250,-0.179488,-0.044377,-0.024595
0.568750,0.656250,-0.179809,-0.057650,-0.017023
0.581250,0.656250,-0.180086,-0.071015,-0.009345
0.593750,0.656250,-0.180299,-0.084467,-0.001546
0.606250,0.656250,-0.180423,-0.097991,0.006389
0.618750,0.656250,-0.180429,-0.111571,0.014467
0.631250,0.656250,-0.180287,-0.125183,0.022691
0.643750,0.656250,-0.179958,-0.138798,0.031061
0.656250,0.656250,-0.179403,-0.152377,0.039567
0.668750,0.656250,-0.178577,-0.165872,0.048194
0.681250,0.656250,-0.177432,-0.179226,0.056918
0.693750,0.656250,-0.175917,-0.192370,0.065706
0.706250,0.656250,-0.173980,-0.205223,0.074516
0.718750,0.656250,-0.171564,-0.217688,0.083297
0.731250,0.656250,-0.168617,-0.229656,0.091984
0.743750,0.656250,-0.165082,-0.241000,0.100505
0.756250,0.656250,-0.160910,-0.251577,0.108773
0.768750,0.656250,-0.156055,-0.261227,0.116689
0.781250,0.656250,-0.150477,-0.269774,0.124144
0.793750,0.656250,-0.144148,-0.277022,0.131017
0.806250,0.656250,-0.137053,-0.282762,0.137177
0.818750,0.656250,-0.129191,-0.286771,0.142482
0.831250,0.656250,-0.120584,-0.288813,0.146786
0.843750,0.656250,-0.111277,-0.288645,0.149936
0.856250,0.656250,-0.101338,-0.286021,0.151778
0.868750,0.656250,-0.090868,-0.280697,0.152158
0.881250,0.656250,-0.080000,-0.272441,0.150930
0.893750,0.656250,-0.068897,-0.261036,0.147956
0.906250,0.656250,-0.057758,-0.246291,0.143113
0.918750,0.656250,-0.046813,-0.228050,0.136297
0.931250,0.656250,-0.036323,-0.206202,0.127426
0.943750,0.656250,-0.026574,-0.180684,0.116442
0.956250,0.656250,-0.017871,-0.151493,0.103320
0.968750,0.656250,-0.010532,-0.118686,0.088059
0.981250,0.656250,-0.004879,-0.082376,0.070684
0.993750,0.656250,-0.001257,-0.042731,0.050824
0.006250,0.668750,-0.001225,0.040977,-0.342330
0.018750,0.668750,-0.004631,0.078775,-0.352948
0.031250,0.668750,-0.009794,0.113208,-0.360794
0.043750,0.668750,-0.016415,0.144150,-0.366406
0.056250,0.668750,-0.024202,0.171546,-0.369877
0.068750,0.668750,-0.032875,0.195413,-0.371292
0.081250,0.668750,-0.042167,0.215821,-0.370762
0.093750,0.668750,-0.051830,0.232890,-0.368420
0.106250,0.668750,-0.061645,0.246777,-0.364417
0.118750,0.668750,-0.071416,0.257668,-0.358917
0.131250,0.668750,-0.080980,0.265769,-0.352089
0.143750,0.668750,-0.090202,0.271298,-0.344106
0.156250,0.668750,-0.098974,0.274479,-0.335138
0.168750,0.668750,-0.107216,0.275535,-0.325349
0.181250,0.668750,-0.114871,0.274685,-0.314897
0.193750,0.668750,-0.121905,0.272140,-0.303929
0.206250,0.668750,-0.128302,0.268098,-0.292578
0.218750,0.668750,-0.134060,0.262744,-0.280967
0.231250,0.668750,-0.139192,0.256249,-0.269204
0.243750,0.668750,-0.143721,0.248771,-0.257386
0.256250,0.668750,-0.147676,0.240450,-0.245596
0.268750,0.668750,-0.151094,0.231411,-0.233903
0.281250,0.668750,-0.154016,0.221767,-0.222366
0.293750,0.668750,-0.156485,0.211615,-0.211033
0.306250,0.668750,-0.158546,0.201040,-0.199941
0.318750,0.668750,-0.160243,0.190116,-0.189117
0.331250,0.668750,-0.161621,0.178904,-0.178581
0.343750,0.668750,-0.162723,0.167457,-0.168344
0.356250,0.668750,-0.163590,0.155818,-0.158410
0.368750,0.668750,-0.164261,0.144021,-0.148778
0.381250,0.668750,-0.164774,0.132095,-0.139439
0.393750,0.668750,-0.165163,0.120061,-0.130382
0.406250,0.668750,-0.165458,0.107934,-0.121589
0.418750,0.668750,-0.165688,0.095726,-0.113042
0.431250,0.668750,-0.165878,0.083443,-0.104715
0.443750,0.668750,-0.166051,0.071088,-0.096584
0.456250,0.668750,-0.166226,0.058661,-0.088621
0.468750,0.668750,-0.166419,0.046161,-0.080796
0.481250,0.668750,-0.166642,0.033583,-0.073077
0.493750,0.668750,-0.166905,0.020923,-0.065435
0.506250,0.668750,-0.167214,0.008173,-0.057838
0.518750,0.668750,-0.167572,-0.004672,-0.050254
0.531250,0.668750,-0.167978,-0.017618,-0.042644
0.543750,0.668750,-0.168428,-0.030670,-0.034970
0.556250,0.668750,-0.168914,-0.043833,-0.027204
0.568750,0.668750,-0.169424,-0.057108,-0.019320
0.581250,0.668750,-0.169942,-0.070495,-0.011295
0.593750,0.668750,-0.170448,-0.083990,-0.003107
0.606250,0.668750,-0.170918,-0.097585,0.005259
0.618750,0.668750,-0.171322,-0.111268,0.013818
0.631250,0.668750,-0.171627,-0.125018,0.022574
0.643750,0.668750,-0.171795,-0.138811,0.031532
0.656250,0.668750,-0.171783,-0.152612,0.040685
0.668750,0.668750,-0.171544,-0.166378,0.050020
0.681250,0.668750,-0.171027,-0.180055,0.059518
0.693750,0.668750,-0.170175,-0.193577,0.069147
0.706250,0.668750,-0.168930,-0.206865,0.078868
0.718750,0.668750,-0.167230,-0.219826,0.088627
0.731250,0.668750,-0.165013,-0.232347,0.098363
0.743750,0.668750,-0.162216,-0.244303,0.107998
0.756250,0.668750,-0.158777,-0.255548,0.117442
0.768750,0.668750,-0.154640,-0.265914,0.126593
0.781250,0.668750,-0.149752,-0.275218,0.135332
0.793750,0.668750,-0.144073,-0.283253,0.143528
0.806250,0.668750,-0.137574,-0.289796,0.151038
0.818750,0.668750,-0.130242,-0.294604,0.157706
0.831250,0.668750,-0.122086,-0.297420,0.163365
0.843750,0.668750,-0.113138,-0.297974,0.167843
0.856250,0.668750,-0.103461,-0.295993,0.170962
0.868750,0.668750,-0.093147,-0.291199,0.172544
0.881250,0.668750,-0.082326,-0.283324,0.172416
0.893750,0.668750,-0.071166,-0.272117,0.170413
0.906250,0.668750,-0.059873,-0.257350,0.166384
0.918750,0.668750,-0.048691,-0.238834,0.160200
0.931250,0.668750,-0.037898,-0.216425,0.151755
0.943750,0.668750,-0.027804,-0.190038,0.140974
0.956250,0.668750,-0.018745,-0.159648,0.127813
0.968750,0.668750,-0.011071,-0.125302,0.112266
0.981250,0.668750,-0.005138,-0.087114,0.094351
0.993750,0.668750,-0.001326,-0.045258,0.073721
0.006250,0.681250,-0.001289,0.043191,-0.360813
0.018750,0.681250,-0.004873,0.082919,-0.372218
0.031250,0.681250,-0.010295,0.118986,-0.380637
0.043750,0.681250,-0.017223,0.151254,-0.386608
0.056250,0.681250,-0.025334,0.179677,-0.390228
0.068750,0.681250,-0.034318,0.204282,-0.391594
0.081250,0.681250,-0.043881,0.225160,-0.390833
0.093750,0.681250,-0.053755,0.242454,-0.388099
0.106250,0.681250,-0.063702,0.256353,-0.383564
0.118750,0.681250,-0.073516,0.267072,-0.377417
0.131250,0.681250,-0.083027,0.274851,-0.369852
0.143750,0.681250,-0.092098,0.279938,-0.361065
0.156250,0.681250,-0.100623,0.282585,-0.351248
0.168750,0.681250,-0.108526,0.283045,-0.340587
0.181250,0.681250,-0.115759,0.281558,-0.329257
0.193750,0.681250,-0.122296,0.278356,-0.317418
0.206250,0.681250,-0.128131,0.273656,-0.305218
0.218750,0.681250,-0.133273,0.267656,-0.292790
0.231250,0.681250,-0.137746,0.260539,-0.280249
0.243750,0.681250,-0.141583,0.252471,-0.267697
0.256250,0.681250,-0.144824,0.243599,-0.255221
0.268750,0.681250,-0.147515,0.234053,-0.242893
0.281250,0.681250,-0.149706,0.223949,-0.230772
0.293750,0.681250,-0.151447,0.213385,-0.218905
0.306250,0.681250,-0.152791,0.202447,-0.207328
0.318750,0.681250,-0.153788,0.191206,-0.196066
0.331250,0.681250,-0.154488,0.179725,-0.185136
0.343750,0.681250,-0.154939,0.168052,-0.174545
0.356250,0.681250,-0.155187,0.156229,-0.164294
0.368750,0.681250,-0.155273,0.144289,-0.154378
0.381250,0.681250,-0.155238,0.132255,-0.144785
0.393750,0.681250,-0.155118,0.120147,-0.135498
0.406250,0.681250,-0.154947,0.107977,-0.126498
0.418750,0.681250,-0.154755,0.095752,-0.117759
0.431250,0.681250,-0.154569,0.083477,-0.109254
0.443750,0.681250,-0.154413,0.071150,-0.100953
0.456250,0.681250,-0.154306,0.058770,-0.092824
0.468750,0.681250,-0.154266,0.046331,-0.084833
0.481250,0.681250,-0.154307,0.033825,-0.076946
0.493750,0.681250,-0.154439,0.021243,-0.069127
0.506250,0.681250,-0.154669,0.008577,-0.061341
0.518750,0.681250,-0.155000,-0.004183,-0.053552
0.531250,0.681250,-0.155434,-0.017047,-0.045719
0.543750,0.681250,-0.155965,-0.030024,-0.037796
0.556250,0.681250,-0.156588,-0.043121,-0.029754
0.568750,0.681250,-0.157290,-0.056346,-0.021560
0.581250,0.681250,-0.158057,-0.069700,-0.013187
0.593750,0.681250,-0.158867,-0.083185,-0.004611
0.606250,0.681250,-0.159698,-0.096798,0.004191
0.618750,0.681250,-0.160519,-0.110529,0.013234
0.631250,0.681250,-0.161297,-0.124366,0.022532
0.643750,0.681250,-0.161993,-0.138286,0.032089
0.656250,0.681250,-0.162561,-0.152261,0.041906
0.668750,0.681250,-0.162952,-0.166253,0.051973
0.681250,0.681250,-0.163112,-0.180211,0.062274
0.693750,0.681250,-0.162979,-0.194075,0.072780
0.706250,0.681250,-0.162491,-0.207768,0.083455
0.718750,0.681250,-0.161580,-0.221200,0.094248
0.731250,0.681250,-0.160174,-0.234261,0.105095
0.743750,0.681250,-0.158202,-0.246825,0.115919
0.756250,0.681250,-0.155591,-0.258742,0.126628
0.768750,0.681250,-0.152273,-0.269844,0.137113
0.781250,0.681250,-0.148182,-0.279936,0.147249
0.793750,0.681250,-0.143264,-0.288805,0.156895
0.806250,0.681250,-0.137473,-0.296210,0.165895
0.818750,0.681250,-0.130783,-0.301891,0.174076
0.831250,0.681250,-0.123187,-0.305568,0.181253
0.843750,0.681250,-0.114703,-0.306945,0.187230
0.856250,0.681250,-0.105382,-0.305714,0.191803
0.868750,0.681250,-0.095309,-0.301563,0.194766
0.881250,0.681250,-0.084608,-0.294185,0.195914
0.893750,0.681250,-0.073448,-0.283286,0.195050
0.906250,0.681250,-0.062041,-0.268598,0.191991
0.918750,0.681250,-0.050644,-0.249891,0.186577
0.931250,0.681250,-0.039556,-0.226984,0.178672
0.943750,0.681250,-0.029113,-0.199760,0.168177
0.956250,0.681250,-0.019683,-0.168171,0.155029
0.968750,0.681250,-0.011653,-0.132251,0.139208
0.981250,0.681250,-0.005420,-0.092111,0.120729
0.993750,0.681250,-0.001401,-0.047932,0.099266
0.006250,0.693750,-0.001361,0.045540,-0.381537
0.018750,0.693750,-0.005141,0.087302,-0.393815
0.031250,0.693750,-0.010848,0.125068,-0.402853
0.043750,0.693750,-0.018111,0.158696,-0.409188
0.056250,0.693750,-0.026570,0.188144,-0.412925
0.068750,0.693750,-0.035879,0.213454,-0.414175
0.081250,0.693750,-0.045716,0.234743,-0.413086
0.093750,0.693750,-0.055788,0.252185,-0.409835
0.106250,0.693750,-0.065839,0.266003,-0.404627
0.118750,0.693750,-0.075652,0.276450,-0.397679
0.131250,0.693750,-0.085052,0.283801,-0.389214
